Message,EventID,SourceName,TimeCreated,Hostname,Task,Level,Keywords,Channel,ProviderGuid,@timestamp,SubjectLogonId,SubjectDomainName,SubjectUserSid,SourceHandleId,TargetHandleId,SourceProcessId,TargetProcessId,SubjectUserName,ObjectServer,HandleId,ProcessName,ProcessId,RestrictedSidCount,ObjectName,ResourceAttributes,PrivilegeList,TransactionId,AccessMask,ObjectType,AccessReason,AccessList,CommandLine,NewProcessId,TargetLogonId,TokenElevationType,NewProcessName,TargetDomainName,TargetUserName,ParentProcessName,TargetUserSid,MandatoryLabel,Service,Type,ReadOperation,ClientProcessId,ProcessCreationTime,ReturnCode,CountOfCredentialsReturned,TargetName,DisabledPrivilegeList,EnabledPrivilegeList,NewSd,OldSd,Flags,PackageSid,Schema,SchemaFriendlyName,Resource,Identity,Status,SourcePort,LayerName,SourceAddress,Protocol,LayerRTID,FilterRTID,Application,RemoteMachineID,Direction,DestPort,RemoteUserID,DestAddress,ProcessID,GrantedAccess,SourceThreadId,SourceImage,CallTrace,UtcTime,TargetProcessGUID,RuleName,SourceProcessGUID,TargetImage,ProcessGuid,Image,EventType,TargetObject,Details,Archived,Hashes,Session,ClientInfo,Signature,Company,ImageLoaded,FileVersion,Description,SignatureStatus,Product,Signed,OriginalFileName,User,ParentProcessId,IntegrityLevel,CurrentDirectory,ParentCommandLine,TerminalSessionId,ParentImage,ParentProcessGuid,LogonGuid,LogonId,Device,TargetFilename,CreationUtcTime,PipeName
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.723
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\52ce2de93895cec3507794c893974551\mscorlib.ni.dll
FileVersion: 4.8.4250.0 built by: NET48REL1LAST_C
Description: Microsoft Common Language Runtime Class Library
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorlib.dll
Hashes: SHA1=27AD125439888ACFA100F6669C29D2AE83968795,MD5=1E38A571505014482B151EC57F5ECCA1,SHA256=F1E5A9E1F2BFC87BD4CA209B5FB631B35ADC4D7480B381467C3FC018A090FCD2,IMPHASH=00000000000000000000000000000000
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.724Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.724Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.723,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=27AD125439888ACFA100F6669C29D2AE83968795,MD5=1E38A571505014482B151EC57F5ECCA1,SHA256=F1E5A9E1F2BFC87BD4CA209B5FB631B35ADC4D7480B381467C3FC018A090FCD2,IMPHASH=00000000000000000000000000000000",,,Microsoft Corporation,Microsoft Corporation,C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\52ce2de93895cec3507794c893974551\mscorlib.ni.dll,4.8.4250.0 built by: NET48REL1LAST_C,Microsoft Common Language Runtime Class Library,Valid,Microsoft® .NET Framework,true,mscorlib.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.723
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\System32\ole32.dll
FileVersion: 10.0.18362.1082 (WinBuild.160101.0800)
Description: Microsoft OLE for Windows
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: OLE32.DLL
Hashes: SHA1=C7BA959197D19EC7C8F7707B0D8BBE77E80A9DBE,MD5=D3BAA65CBCA982E5835AE33C2C7513E9,SHA256=56D18A442AD599B04C29D98AB9E2A1983959FB74AB27D4392667A975310754E8,IMPHASH=C908A257ACFAF3BDE15426EE5244D1EB
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.725Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.725Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.723,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=C7BA959197D19EC7C8F7707B0D8BBE77E80A9DBE,MD5=D3BAA65CBCA982E5835AE33C2C7513E9,SHA256=56D18A442AD599B04C29D98AB9E2A1983959FB74AB27D4392667A975310754E8,IMPHASH=C908A257ACFAF3BDE15426EE5244D1EB",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\ole32.dll,10.0.18362.1082 (WinBuild.160101.0800),Microsoft OLE for Windows,Valid,Microsoft® Windows® Operating System,true,OLE32.DLL,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.723
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll
FileVersion: 4.8.4250.0 built by: NET48REL1LAST_C
Description: Microsoft .NET Runtime Just-In-Time Compiler
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clrjit.dll
Hashes: SHA1=B422C78036BDA7639E707488C94F3FB8B36E18AA,MD5=219F03862316021CC2C0D1248EA26C69,SHA256=0F8456DD92C7E1E78F4C98975029CBDCB8ABCCF03B1C3A0B3F40C04E7D54265C,IMPHASH=9F2B44B648DE13A18C1ABC07250B85C2
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.729Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.729Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.723,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=B422C78036BDA7639E707488C94F3FB8B36E18AA,MD5=219F03862316021CC2C0D1248EA26C69,SHA256=0F8456DD92C7E1E78F4C98975029CBDCB8ABCCF03B1C3A0B3F40C04E7D54265C,IMPHASH=9F2B44B648DE13A18C1ABC07250B85C2",,,Microsoft Corporation,Microsoft Corporation,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll,4.8.4250.0 built by: NET48REL1LAST_C,Microsoft .NET Runtime Just-In-Time Compiler,Valid,Microsoft® .NET Framework,true,clrjit.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.723
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\System\11b8b7ed51c47042b76fe5b32dfd449f\System.ni.dll
FileVersion: 4.8.4200.0 built by: NET48REL1LAST_C
Description: .NET Framework
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: System.dll
Hashes: SHA1=CA125380A97CCB377A218F6587FD59126130A63E,MD5=56F3169906F96ACA196724666CC140F0,SHA256=44C54B7AFCEF9980D178C075568A77127ACA84B7EFCA73310883D0BC9C868BC4,IMPHASH=00000000000000000000000000000000
Signed: false
Signature: -
SignatureStatus: Unavailable",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.733Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.733Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.723,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=CA125380A97CCB377A218F6587FD59126130A63E,MD5=56F3169906F96ACA196724666CC140F0,SHA256=44C54B7AFCEF9980D178C075568A77127ACA84B7EFCA73310883D0BC9C868BC4,IMPHASH=00000000000000000000000000000000",,,-,Microsoft Corporation,C:\Windows\assembly\NativeImages_v4.0.30319_64\System\11b8b7ed51c47042b76fe5b32dfd449f\System.ni.dll,4.8.4200.0 built by: NET48REL1LAST_C,.NET Framework,Unavailable,Microsoft® .NET Framework,false,System.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.723
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\1fd0d2be29c2fe80e8171054a45b8d4e\System.Core.ni.dll
FileVersion: 4.8.4220.0 built by: NET48REL1LAST_C
Description: .NET Framework
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: System.Core.dll
Hashes: SHA1=2FDBA6E4AB412DD89763CB16DC2A07FF28DCE84E,MD5=078D4299C5568E2BBC99D9853B9F572E,SHA256=2F250A3A72FF43F7335B2BB3F7D7EDC5E9446FE15240BBEDAFFB10C1F585A7BC,IMPHASH=00000000000000000000000000000000
Signed: false
Signature: -
SignatureStatus: Unavailable",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.734Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.734Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.723,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=2FDBA6E4AB412DD89763CB16DC2A07FF28DCE84E,MD5=078D4299C5568E2BBC99D9853B9F572E,SHA256=2F250A3A72FF43F7335B2BB3F7D7EDC5E9446FE15240BBEDAFFB10C1F585A7BC,IMPHASH=00000000000000000000000000000000",,,-,Microsoft Corporation,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\1fd0d2be29c2fe80e8171054a45b8d4e\System.Core.ni.dll,4.8.4220.0 built by: NET48REL1LAST_C,.NET Framework,Unavailable,Microsoft® .NET Framework,false,System.Core.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.785
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\7bdb01d70f7f2aabb86f8ca19cc4ff28\System.Management.ni.dll
FileVersion: 4.8.3752.0 built by: NET48REL1
Description: .NET Framework
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: System.Management.dll
Hashes: SHA1=F896B78B69F104E99DBF96708CD13DB9A8D31111,MD5=DE04D07E7C17D89D5FA2F633E24B0B41,SHA256=F374EF5466E3C3466B2FE980DC726328CE6F09DAE204224130C70A40F3EC906A,IMPHASH=00000000000000000000000000000000
Signed: false
Signature: -
SignatureStatus: Unavailable",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.790Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.790Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.785,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=F896B78B69F104E99DBF96708CD13DB9A8D31111,MD5=DE04D07E7C17D89D5FA2F633E24B0B41,SHA256=F374EF5466E3C3466B2FE980DC726328CE6F09DAE204224130C70A40F3EC906A,IMPHASH=00000000000000000000000000000000",,,-,Microsoft Corporation,C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\7bdb01d70f7f2aabb86f8ca19cc4ff28\System.Management.ni.dll,4.8.3752.0 built by: NET48REL1,.NET Framework,Unavailable,Microsoft® .NET Framework,false,System.Management.dll,,,,,,,,,,,,,,
"Process accessed:
RuleName: -
UtcTime: 2020-11-02 21:39:11.801
SourceProcessGUID: {39e4a257-f132-5f8b-1000-000000000700}
SourceProcessId: 944
SourceThreadId: 1060
SourceImage: C:\windows\system32\svchost.exe
TargetProcessGUID: {39e4a257-f247-5f8b-d300-000000000700}
TargetProcessId: 4368
TargetImage: C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe
GrantedAccess: 0x1000
CallTrace: C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\SYSTEM32\psmserviceexthost.dll+222a3|C:\windows\SYSTEM32\psmserviceexthost.dll+37ea0|C:\windows\SYSTEM32\psmserviceexthost.dll+37929|C:\windows\SYSTEM32\psmserviceexthost.dll+686f8|C:\windows\SYSTEM32\psmserviceexthost.dll+6e84a|C:\windows\SYSTEM32\psmserviceexthost.dll+6f700|C:\windows\SYSTEM32\psmserviceexthost.dll+34be4|C:\windows\SYSTEM32\psmserviceexthost.dll+6f63e|C:\windows\SYSTEM32\psmserviceexthost.dll+713b5|C:\windows\SYSTEM32\psmserviceexthost.dll+50bda|C:\windows\SYSTEM32\psmserviceexthost.dll+4500a|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1",10,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.803Z,WORKSTATION5,10,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.803Z,,,,,,944,4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1000,1060.0,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\ntdll.dll+9c584|C:\windows\SYSTEM32\psmserviceexthost.dll+222a3|C:\windows\SYSTEM32\psmserviceexthost.dll+37ea0|C:\windows\SYSTEM32\psmserviceexthost.dll+37929|C:\windows\SYSTEM32\psmserviceexthost.dll+686f8|C:\windows\SYSTEM32\psmserviceexthost.dll+6e84a|C:\windows\SYSTEM32\psmserviceexthost.dll+6f700|C:\windows\SYSTEM32\psmserviceexthost.dll+34be4|C:\windows\SYSTEM32\psmserviceexthost.dll+6f63e|C:\windows\SYSTEM32\psmserviceexthost.dll+713b5|C:\windows\SYSTEM32\psmserviceexthost.dll+50bda|C:\windows\SYSTEM32\psmserviceexthost.dll+4500a|C:\windows\System32\KERNEL32.DLL+17c24|C:\windows\SYSTEM32\ntdll.dll+6cea1,2020-11-02 21:39:11.801,{39e4a257-f247-5f8b-d300-000000000700},-,{39e4a257-f132-5f8b-1000-000000000700},C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.848
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\System32\shell32.dll
FileVersion: 10.0.18362.1110 (WinBuild.160101.0800)
Description: Windows Shell Common Dll
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SHELL32.DLL
Hashes: SHA1=1BE5EC1130E4B812224AF98D1C4B81B91C8D8BCE,MD5=698E67C04A48B58FE0FE2B7DAB428BD2,SHA256=D4F8395347B3C952DA3309BD3ADFBF87F52582C744204692DEDB0B6E720AEE1A,IMPHASH=5DE31297232BD99BC22531D7CE95B80E
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.851Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.851Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.848,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=1BE5EC1130E4B812224AF98D1C4B81B91C8D8BCE,MD5=698E67C04A48B58FE0FE2B7DAB428BD2,SHA256=D4F8395347B3C952DA3309BD3ADFBF87F52582C744204692DEDB0B6E720AEE1A,IMPHASH=5DE31297232BD99BC22531D7CE95B80E",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\shell32.dll,10.0.18362.1110 (WinBuild.160101.0800),Windows Shell Common Dll,Valid,Microsoft® Windows® Operating System,true,SHELL32.DLL,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.848
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\System32\cfgmgr32.dll
FileVersion: 10.0.18362.387 (WinBuild.160101.0800)
Description: Configuration Manager DLL
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CFGMGR32.DLL
Hashes: SHA1=FA3A718BEED81C7084675E250ADC305677A6B5E4,MD5=3A99A40872AF3B87406CC57DBDF53748,SHA256=96A1DB38C74A81FBA4C4AB29020551364FD1ADA3B6FED789D193C787E757979D,IMPHASH=4B4464C7677B6F07342800F4CF0BA273
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.851Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.851Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.848,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=FA3A718BEED81C7084675E250ADC305677A6B5E4,MD5=3A99A40872AF3B87406CC57DBDF53748,SHA256=96A1DB38C74A81FBA4C4AB29020551364FD1ADA3B6FED789D193C787E757979D,IMPHASH=4B4464C7677B6F07342800F4CF0BA273",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\cfgmgr32.dll,10.0.18362.387 (WinBuild.160101.0800),Configuration Manager DLL,Valid,Microsoft® Windows® Operating System,true,CFGMGR32.DLL,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.848
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\System32\SHCore.dll
FileVersion: 10.0.18362.959 (WinBuild.160101.0800)
Description: SHCORE
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SHCORE.dll
Hashes: SHA1=75C9F506592699E30D8ECA63F88C79E956324111,MD5=6ACBCCE095FDB475FC2B3D178E5D9208,SHA256=3F49AB1B04EE3D843E961A1B62CB695EE3FE940EE287819BBBABCC1C3A38F507,IMPHASH=0E48D88DA5B1AEFE29036ECDE5B34E8D
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.852Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.852Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.848,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=75C9F506592699E30D8ECA63F88C79E956324111,MD5=6ACBCCE095FDB475FC2B3D178E5D9208,SHA256=3F49AB1B04EE3D843E961A1B62CB695EE3FE940EE287819BBBABCC1C3A38F507,IMPHASH=0E48D88DA5B1AEFE29036ECDE5B34E8D",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\SHCore.dll,10.0.18362.959 (WinBuild.160101.0800),SHCORE,Valid,Microsoft® Windows® Operating System,true,SHCORE.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.848
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\System32\windows.storage.dll
FileVersion: 10.0.18362.1082 (WinBuild.160101.0800)
Description: Microsoft WinRT Storage API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Windows.Storage.dll
Hashes: SHA1=DF7D0248848C0247FD5F65ABD9799FDA0380C77D,MD5=DDD102204FDCD3FC8DD0AA89CF6609A3,SHA256=49F37639155096444C1B780071B8D63320FD8F8DC1D7CEF7A9031830C4F90968,IMPHASH=BDB3E400A78EE2D42C647E85CD2D827B
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.852Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.852Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.848,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=DF7D0248848C0247FD5F65ABD9799FDA0380C77D,MD5=DDD102204FDCD3FC8DD0AA89CF6609A3,SHA256=49F37639155096444C1B780071B8D63320FD8F8DC1D7CEF7A9031830C4F90968,IMPHASH=BDB3E400A78EE2D42C647E85CD2D827B",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\windows.storage.dll,10.0.18362.1082 (WinBuild.160101.0800),Microsoft WinRT Storage API,Valid,Microsoft® Windows® Operating System,true,Windows.Storage.dll,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.848
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\System32\profapi.dll
FileVersion: 10.0.18362.693 (WinBuild.160101.0800)
Description: User Profile Basic API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PROFAPI.DLL
Hashes: SHA1=387FC7660AFDEC45CFFB84980EB77D0E787ED31B,MD5=F4862E1CC68687B9D4B245512BDF8383,SHA256=A2DF0AC95B9AA338EB6062BA5739F65BFBA86658546F4C5CAC6045C363F55E24,IMPHASH=192CF98320740B7D296297054A9C3EEA
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.853Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.853Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.848,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=387FC7660AFDEC45CFFB84980EB77D0E787ED31B,MD5=F4862E1CC68687B9D4B245512BDF8383,SHA256=A2DF0AC95B9AA338EB6062BA5739F65BFBA86658546F4C5CAC6045C363F55E24,IMPHASH=192CF98320740B7D296297054A9C3EEA",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\profapi.dll,10.0.18362.693 (WinBuild.160101.0800),User Profile Basic API,Valid,Microsoft® Windows® Operating System,true,PROFAPI.DLL,,,,,,,,,,,,,,
"Image loaded:
RuleName: -
UtcTime: 2020-11-02 21:39:11.848
ProcessGuid: {39e4a257-7c7f-5fa0-c34c-000000000700}
ProcessId: 12036
Image: C:\Users\wardog\Desktop\Seatbelt.exe
ImageLoaded: C:\Windows\System32\powrprof.dll
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Power Profile Helper DLL
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: POWRPROF.DLL
Hashes: SHA1=30D5ADBC0664977C27B65622F514632581C9AF45,MD5=07B027B1E0B775FAE815E487F28137B9,SHA256=21358CE9A416C7F6DB063095102E91F014BDB85B08A4E783E17234792C9B483A,IMPHASH=817FF4748665EB442F0081A91349F764
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid",7,Microsoft-Windows-Sysmon,2020-11-02T04:39:11.853Z,WORKSTATION5,7,4,0x8000000000000000,Microsoft-Windows-Sysmon/Operational,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},2020-11-02T04:39:11.853Z,,,,,,,,,,,,12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02 21:39:11.848,,-,,,{39e4a257-7c7f-5fa0-c34c-000000000700},C:\Users\wardog\Desktop\Seatbelt.exe,,,,,"SHA1=30D5ADBC0664977C27B65622F514632581C9AF45,MD5=07B027B1E0B775FAE815E487F28137B9,SHA256=21358CE9A416C7F6DB063095102E91F014BDB85B08A4E783E17234792C9B483A,IMPHASH=817FF4748665EB442F0081A91349F764",,,Microsoft Windows,Microsoft Corporation,C:\Windows\System32\powrprof.dll,10.0.18362.1 (WinBuild.160101.0800),Power Profile Helper DLL,Valid,Microsoft® Windows® Operating System,true,POWRPROF.DLL,,,,,,,,,,,,,,
